LATITUDE,LONGITUDE,DATE,TIME,cluster,MESSAGE
26.9817,-82.0806,11/3/12,3:59:39,cluster2,text recross donat hurricane effort
34.194,-82.1626,11/3/12,0:17:50,cluster2,EASI donat help hurricane Sandi folk  Ithun
22.535965,-46.639284,11/3/12,0:44:24,cluster3, donat american red cross help hurricane Sandi relief effort
22.535965,-46.639284,11/3/12,0:49:18,cluster2,right help victim affect hurricane donat
22.535965,-46.639284,11/3/12,0:13:28,cluster2,pleas text recross donat east coast devast hurricane call
44.9229,-93.4031,11/3/12,0:42:08,cluster2,between  Ithun store donat recross hurricane Sandi
40.7561,-73.987,11/3/12,1:29:34,cluster3,donat red cross send much need relief   wake hurricane
40.7561,-73.987,11/3/12,0:32:42,cluster2,donat help victim hurricane Sandi
41.6543,-76.3073,11/3/12,5:27:59,cluster2,let make differ help country hurricane give donat text recross
22.535965,-46.639284,11/3/12,0:20:45,cluster3,donat red cross hurricane Sandi victim pleas help poor text recross
43.0402,-87.9145,11/3/12,0:59:28,cluster2,EASI donat help affect hurricane Sandi text recross
22.535965,-46.639284,11/3/12,0:27:24,cluster2,fundraise help victim hurricane devast need help
40.0583,-74.4057,11/3/12,0:17:14,cluster2,everyone  watch telethon hurricane Sandi
39.9516,-75.1638,11/3/12,0:52:21,cluster2,come together help affect hurricane Sandi donat
37.0902,-95.7129,11/3/12,1:00:11,cluster2,bruce Springsteen text recross donat help hurricane victim
42.5112,-70.9094,10/31/12,19:09:07,cluster1,chamber commerce attempt rais money victim hurricane Sandi via
40.3643,-74.9513,11/2/12,15:20:31,cluster1,Ryan hurricane Sandi relief also watch scam
40.7561,-73.987,11/1/12,4:40:54,cluster1,run victim hurricane Sandi Brittney kleinfelt fundraise crowds
22.535965,-46.639284,10/31/12,3:53:36,cluster2, update inform donat drive hurricane Sandi victim
22.535965,-46.639284,11/5/12,16:36:01,cluster2, donat hurricane Sandi victim text convoy would not want 
22.535965,-46.639284,11/4/12,3:02:53,cluster2, hey text word convoy donat hurricane Sandi relief
22.535965,-46.639284,11/4/12,3:06:45,cluster1,   puggi bank swagger give  money  get text convoy send hurricane Sandi
35.7596,-79.0193,11/7/12,21:33:38,cluster2, everyone text hope donat let show victim hurricane Sandi not Alon
22.535965,-46.639284,11/4/12,21:54:28,cluster1, convoy great organ dikast relief hurricane text convoy
34.0522,-118.243,11/1/12,4:03:53,cluster2, thought affect hurricane Sandi make donat help dikast
22.535965,-46.639284,10/30/12,20:09:56,cluster1,ask  pleas consed hit cell help hurricane Sandi victim send make
22.535965,-46.639284,10/31/12,0:14:15,cluster1, help hurricane Sandi
40.7561,-73.987,11/2/12,0:13:35,cluster1, sponsor blood drive help replenish supply hurricane Sandi friday manhattan
42.9636,-78.8701,11/7/12,20:47:46,cluster2, pitcher greet fan donat item hurricane Sandi relief effort tomorrow yankee stadium gate
22.535965,-46.639284,11/2/12,17:23:44,cluster1, help support affect hurricane Sandi come together live benefit concert tonight big screen
36.1979,-85.4674,11/6/12,2:25:46,cluster2, help victim hurricane new jersey donat hurricane Sandi new jersey relief
22.535965,-46.639284,11/6/12,3:54:02,cluster2, help hurricane victim NYC text nycfund donat mayor fund advance NYC
22.535965,-46.639284,11/3/12,17:59:19,cluster2, make donat help victim hurricane Sandi pleas call donat text
49.0778,10.6701,10/30/12,19:51:37,cluster2, want help victim hurricane volant donat
22.535965,-46.639284,10/30/12,19:02:09,cluster2,aid effect hurricane txt donat call
43.6702,-79.3868,11/5/12,2:45:03,cluster1,  way help victim hurricane usa 
22.535965,-46.639284,11/5/12,17:12:28,cluster2, bake sale foster prove donat hurricane victim
37.8285,-80.4416,10/30/12,20:56:44,cluster1, help affect hurricane Sandi detail
22.535965,-46.639284,10/31/12,20:53:21,cluster1, help survivor hurricane suggest finance contribute give blood way 
22.535965,-46.639284,11/6/12,0:10:11,cluster3, reliable place make donat affect hurricane Sandi red cross
40.3275,-123.922,11/3/12,1:12:27,cluster2, contribute text recross contribute hurricane relief effort  
22.535965,-46.639284,11/1/12,20:45:29,cluster1, look help hurricane Sandi victim pleas check unit way impact site link
51.5002,-0.126236,11/4/12,19:29:36,cluster3,  donat british red cross hurricane Sandi appeal text Sandi ply 
40.7143,-74.006,11/2/12,20:57:05,cluster1, class min goe hurricane Sandi relief effort
40.3467,-74.0686,11/7/12,23:24:32,cluster1, thrasher skateboard magazine help hurricane Sandi victim
42.531,-70.9768,11/1/12,17:59:00,cluster2, help proved support affect hurricane Sandi text recross make
22.535965,-46.639284,10/30/12,3:54:36,cluster1,  campaign underway assist hurricane relief effort
22.535965,-46.639284,11/5/12,4:45:48,cluster2,  text recross make donat hurricane Sandi every
28.5532,-81.3644,11/2/12,2:36:07,cluster2,  gent pleas make donat latish hurricane Sandi relief fund via
22.535965,-46.639284,11/2/12,13:37:58,cluster1, not effect way help hurricane Sandi survivor
40.7561,-73.987,11/1/12,16:18:23,cluster2, recon heal hurricane relief fund donat use
29.0139,-81.288,11/5/12,15:24:48,cluster2,  student union accept donat victim hurricane Sandi new york new jersey
22.535965,-46.639284,11/3/12,18:30:48,cluster2,  weekend sale beauti new alarmist pro app  hurricane relief
40.7144,-74.006,11/5/12,19:50:24,cluster1, pleas help support victim visit text restore 
22.535965,-46.639284,11/7/12,22:22:59,cluster2, student active help victim hurricane Sandi relief drive support org donat http
40.2202,-74.7642,11/2/12,14:10:10,cluster1, help affect hurricane Sandi bring case water tonight game receive free ticket
22.535965,-46.639284,11/2/12,20:31:50,cluster2, support hurricane Sandi relief effort donat online txt recross make
46.5149,-84.358,11/3/12,1:34:57,cluster3, goe directly hurricane Sandi goe keep red cross  
22.535965,-46.639284,11/5/12,22:40:27,cluster1, help NYC restaur industry recovery eat
34.0385,-84.3431,11/2/12,16:23:22,cluster1, pleas help affect hurricane Sandi visit text recross 
49.2636,-123.139,11/7/12,16:45:56,cluster1,  support red hurricane relief
46.7296,-94.6859,11/3/12,19:09:57,cluster2,  still donat help hurricane victim
40.0583,-74.4057,11/1/12,11:43:40,cluster1,  need know help hurricane Sandi victim
51.5002,-0.126236,11/3/12,21:56:58,cluster2, volant offline online help affect hurricane
26.9194,-80.1023,11/4/12,16:41:30,cluster2, help affect hurricane Sandi pleas text recross  peas 
40.7561,-73.987,10/31/12,15:56:23,cluster1, help victim hurricane Sandi
19.0806,72.8523,11/3/12,0:16:57,cluster2, help great artist hurricane relief print avail bought mine
14.0583,108.277,11/4/12,4:30:47,cluster3, remind text red cross donat dikast relief love affect hurricane Sandi
22.535965,-46.639284,10/31/12,15:35:49,cluster2, every  donat help victim hurricane
-14.235,-51.9253,10/31/12,14:36:06,cluster2, help back strong ever donat help common give finger hurricane Sandi
22.535965,-46.639284,11/3/12,2:29:32,cluster2, visit text recross help affect hurricane Sandi
40.0982,-74.0651,10/30/12,18:44:57,cluster1, help  help jersey shore hurricane Sandi MTV put seaside height map Mond
39.9516,-75.1638,11/5/12,1:58:17,cluster2, ply donat hurricane Sandi victim text convoy 
33.64,-84.444,10/31/12,15:26:24,cluster2, victim hurricane Sandi need donat text recross donat
22.535965,-46.639284,11/5/12,6:28:29,cluster2, every  donat injury hurricane Sandi
27.9814,-82.4511,11/4/12,1:08:53,cluster3, broke like want help hurricane Sandi stuff donat Aimil red cross
44.3148,-85.6024,11/2/12,2:52:29,cluster3, hurricane Sandi text recross donat red cross dikast storm donat
40.0583,-74.4057,11/2/12,22:27:21,cluster3, raffe jim beam guitar tomorrow night red cross hurricane relief fund value
22.535965,-46.639284,10/31/12,1:56:35,cluster2, want donat help hurricane check opportune offer
22.535965,-46.639284,10/29/12,15:05:58,cluster1, popsci scientist look volant snag sample hurricane safe area http
34.098,-118.327,11/2/12,18:21:46,cluster3, contribute ssw Sandi relief fund help red cross bring aid affect hurricane
22.535965,-46.639284,11/5/12,14:20:43,cluster3, today nation day give pleas donat american red hurricane Sandi
22.535965,-46.639284,11/1/12,16:10:02,cluster2, still look help hurricane Sandi way donat
39.9516,-75.1638,10/31/12,23:57:44,cluster1, help hurricane
22.535965,-46.639284,11/2/12,22:04:28,cluster1, hurricane Sandi relief benefit concert tonight  help rais money
22.535965,-46.639284,11/3/12,23:25:11,cluster3, american red cross pin hurricane Sandi donat text recross
47.621,-122.347,11/6/12,5:25:17,cluster3, join  tap house grill rais money red cross hurricane Sandi relief effort
37.0902,-95.7129,11/1/12,4:02:40,cluster2, help victim hurricane Sandi  donat text recross
25.7743,-80.1903,11/1/12,20:15:55,cluster1, hurricane Sandi led shortfall blood platelet call cross see give blood
49.8955,-97.1383,11/6/12,0:19:36,cluster2, great content strategi mobil launch sale today donat aid hurricane
33.1216,-117.081,11/1/12,19:49:08,cluster3, squishabl corgi sold till donat red cross hurricane
41.7859,-88.1473,11/3/12,3:09:06,cluster3, help red cross proved assist affect dikast like hurricane Sandi
45.4979,-122.431,10/31/12,19:35:03,cluster2, collect donat hurricane Sandi  shop hurricane vital donat
41.122,-73.7949,11/2/12,21:31:37,cluster1,  resid help hurricane victim donat cloth food
22.535965,-46.639284,11/3/12,1:03:58,cluster2,   help hurricane victim text live dona
41.2033,-77.1945,11/2/12,21:11:06,cluster1, author launch auction hurricane Sandi relief effort
47.0036,-94.9179,11/6/12,3:32:23,cluster2, donat brought hurricane Sandi relief warehouse new york contain termin western ave
22.535965,-46.639284,11/4/12,3:53:15,cluster1, help display anim affect hurricane
36.7783,-119.418,11/4/12,2:32:23,cluster1, shop swarovski prove  american dikast relief help affect hurricane Sandi
22.535965,-46.639284,11/2/12,20:06:41,cluster2, kind alway text recross donat aid hurricane Sandi relief effort
37.4316,-78.6569,11/6/12,5:29:10,cluster1, woman white house avail portion prove  hurricane Sandi relief  http
49.1991,-2.10637,11/1/12,23:22:23,cluster3, shell motive support red cross hurricane Sandi relief rebuild effort find 
22.535965,-46.639284,11/3/12,1:10:11,cluster2, twitter common tweet donat help victim hurricane Sandi  help  recross
22.535965,-46.639284,11/3/12,7:23:45,cluster2, pleas help help affect hurricane
22.535965,-46.639284,10/31/12,4:13:37,cluster3, red cross need hurricane relief text recross make donat pleas join make 
36.7783,-119.418,10/31/12,16:33:26,cluster2, honor world champion make donat hurricane Sandi relief
33.8361,-81.1637,11/2/12,15:07:53,cluster1, well fargo accept atm donat hurricane victim
40.7161,-73.8506,10/31/12,15:45:10,cluster1, NYC look volant help aftermath hurricane Sandi send email address borough
34.0522,-118.243,11/6/12,7:19:32,cluster2, find heart donat family need hurricane donat
22.535965,-46.639284,10/31/12,0:23:16,cluster2,support affect hurricane custom text donat bill via
56.1304,-106.347,11/2/12,3:40:55,cluster1, help Sandi victim recon rebuild unit way hurricane Sandi recovery fund
40.274,-76.8849,11/2/12,20:14:22,cluster1, help hurricane relief effort donat help tell SDM SHAR
31.9525,-102.173,11/2/12,7:55:18,cluster1,text support relief recovery effort kid family charge app
22.535965,-46.639284,11/4/12,17:04:17,cluster2, constantly think affect Sandi  text recross donat hurricane sand
22.535965,-46.639284,11/1/12,22:47:06,cluster2, cloth donat victim hurricane  charm tomorrow oakwood mak
37.4316,-78.6569,11/3/12,0:28:18,cluster2, pleas read donat spread word let make differ hurricane Sandi relief
37.0902,-95.7129,11/2/12,18:54:15,cluster3, sale author make donat red cross support hurricane Sandi relief coupon code red
35.0078,-97.0929,11/6/12,5:20:15,cluster2, donat samaritan purs relief  click
34.6737,-85.1147,10/31/12,6:36:43,cluster2, donat dikast relief program respond hurricane pleas 
44.9775,-93.2644,11/3/12,0:31:39,cluster2, help need hurricane text storm make quick donat way 
38.8921,-77.0241,11/1/12,21:30:09,cluster1, saidsworld rais money hurricane relief reach goal send water
22.535965,-46.639284,11/1/12,23:26:39,cluster3, look way help affect hurricane donat american red cross dikast relief
22.535965,-46.639284,11/4/12,15:42:22,cluster1, help repost possible
33.5189,-86.8161,11/3/12,0:05:35,cluster3, red cross hurricane Sandi relief charity bundle
22.535965,-46.639284,11/3/12,14:52:06,cluster2, look help hurricane Sandi relief effort rotary district collect donat
22.535965,-46.639284,11/3/12,2:40:22,cluster3, pleas donat american red cross help rais fund fellow american devast hurricane
35.1827,-84.8731,11/3/12,0:52:45,cluster2, pleas text recross make donat help victim hurricane take 
43.2994,-74.2179,11/3/12,0:18:10,cluster3, pleas donat much hurricane Sandi text make donat red cross call
22.535965,-46.639284,11/2/12,3:00:59,cluster1, mani ask help hurricane victim resource
30.5976,-85.3779,11/2/12,20:24:05,cluster1, would like support hurricane Sandi relief local outside talant 
37.0902,-95.7129,10/30/12,17:51:48,cluster3,  hurricane could use help text recross give american red 
40.7561,-73.987,11/5/12,19:32:48,cluster1, fundraise hurricane relief check support
22.535965,-46.639284,10/31/12,2:41:53,cluster3, red cross proved lifespan meal shelter hurricane Sandi victim text recross
35.8212,-90.6823,11/5/12,17:55:30,cluster2, pleas consed help victim hurricane Sandi text abc donat visit
22.535965,-46.639284,11/2/12,1:03:33,cluster1, friend family new help hurricane Sandi relief
37.7752,-122.419,11/6/12,7:23:27,cluster1, even way help hurricane Sandi
40.7561,-73.987,11/3/12,1:58:55,cluster2, way help hurricane Sandi victim right
43.6702,-79.3868,11/2/12,18:13:22,cluster1, access internet since donat time support NYC hurricane relief effort check 
43.0667,-73.7795,10/31/12,1:06:28,cluster1, volant need hurricane shelter would like learn
41.4776,-71.3356,11/4/12,1:43:17,cluster1, help help hurricane relief effort 
41.8795,-87.6243,11/3/12,1:34:18,cluster2, drunk help hurricane steal strange phone text recross
41.0324,-72.2301,11/4/12,6:36:34,cluster2, profit come thursday donat hurricane Sandi relief effort 
22.535965,-46.639284,11/5/12,0:31:09,cluster1,  fort green collect food hurricane Sandi relief effort
40.857,-73.9325,11/2/12,16:00:33,cluster1, extra cloth wish donat victim hurricane
33.0267,-97.0909,10/30/12,21:47:01,cluster3, red cross need blood donor blood drive cancel due hurricane
40.7561,-73.987,11/2/12,16:51:52,cluster3, support hurricane every DIY upload donat red cross 
40.3497,-74.6597,11/3/12,12:38:16,cluster2, pleas text recross donat hurricane relief effort let get word
45.3001,-122.973,11/2/12,17:54:27,cluster1, help king beach devast hurricane Sandi pleas  donat relief fun
22.535965,-46.639284,11/2/12,22:18:59,cluster1, hurricane Sandi relief benefit concert tune donat help victim 
42.4347,-83.985,11/5/12,18:05:40,cluster1, shirt destroy sell great stuff hurricane Sandi relief NYC check
22.535965,-46.639284,10/31/12,18:29:36,cluster1, look way help survivor hurricane list suggest via
38.9536,-81.7651,11/1/12,0:43:38,cluster1,hurricane help text letter give presbyterian dikast
22.535965,-46.639284,11/4/12,13:50:07,cluster2, pleas help donat searat hurricane emerge fund
39.6515,-119.635,11/5/12,7:44:15,cluster1,  clown pleas check video help hurricane Sandi display pet need
26.0117,-80.1417,11/3/12,2:07:27,cluster3, help hurricane Sandi donat red sweet 
